"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "539931933744975874" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "CourtneyyKay" TRUE FALSE 1417564779
"2" "539931905500512257" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "Jazzyyy4" TRUE FALSE 1417564772
"3" "539931834272870400" "Just found out @Microsoft is giving away $10 @Xbox gift cards for each Xbox One game you pre-order! #gaming http://t.co/BXSLmZFHy8" "larrybeall" FALSE FALSE 1417564755
"4" "539931706447237120" "@BillGates @Microsoft are you guys gonna deal with this lizard squad hacker problem so Xbox doesn't go offline and we can play on christmas" "THeEpicfear22" FALSE FALSE 1417564724
"5" "539931641531998208" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "Nora_fogarty" TRUE FALSE 1417564709
"6" "539931522799661057" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "ChopraTP" TRUE FALSE 1417564681
"7" "539931501668737025" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "ThatKidMarissa" TRUE FALSE 1417564676
"8" "539931465186672640" "@Microsoft Brand new Music leak #BootGod (6 God)freestyle by @CapoLB https://t.co/qGzkmfhJWm" "FatTravis_6200" FALSE FALSE 1417564667
"9" "539931437617516544" "@Microsoft umm are you going to do something about the hacking group that turned off Xbox live" "PITBULLKILL605" FALSE FALSE 1417564660
"10" "539931348392087552" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "rivera_bo" TRUE FALSE 1417564639
"11" "539931326552358912" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "kvymoney" TRUE FALSE 1417564634
"12" "539931290720403456" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "daniels__xx" TRUE FALSE 1417564625
"13" "539931251918905345" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "OGfinesse_" TRUE FALSE 1417564616
"14" "539931199062298624" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "AriyanaMoran" TRUE FALSE 1417564603
"15" "539931195954302976" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "4_Liv" TRUE FALSE 1417564603
"16" "539931179042877441" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "LeBronBetterTho" TRUE FALSE 1417564599
"17" "539931166648717313" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "deion482" TRUE FALSE 1417564596
"18" "539931163532349444" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "LordReBGoD" TRUE FALSE 1417564595
"19" "539931103050477569" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "MossThaSaiyan" TRUE FALSE 1417564581
"20" "539931097149104128" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "VitorLuisFollow" TRUE FALSE 1417564579
"21" "539931080908746752" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "Im_SkripT" TRUE FALSE 1417564575
"22" "539931050273554433" "Have to say @microsoft did a good job with the native picture import functionality in Windows 8.1" "conpower" FALSE FALSE 1417564568
"23" "539931042895773697" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "livedathighlife" TRUE FALSE 1417564566
"24" "539931017721544704" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "_MissVianney_" TRUE FALSE 1417564560
"25" "539930989225447425" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "kingalexxx_" TRUE FALSE 1417564553
"26" "539930988239781889" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "mariaacampoo" TRUE FALSE 1417564553
"27" "539930962646163456" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "broncanoeric90" TRUE FALSE 1417564547
"28" "539930934577856512" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "_Angiee_G" TRUE FALSE 1417564540
"29" "539930858421907456" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "iDeanford" TRUE FALSE 1417564522
"30" "539930850498850816" "@Microsoft  I am a MA teacher, will you retweet my project for my Special Education Students? @DonorsChoose http://t.co/J51aLy36Gc" "aimeeEgalloway" FALSE FALSE 1417564520
"31" "539930808115396609" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "MikeWhikehart_" TRUE FALSE 1417564510
"32" "539930807771492352" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "Trapduk" TRUE FALSE 1417564510
"33" "539930794337112064" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "MxFarrar" TRUE FALSE 1417564507
"34" "539930794144169988" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "ofmiceandita" TRUE FALSE 1417564507
"35" "539930692809801729" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "dan_dan321" TRUE FALSE 1417564483
"36" "539930585917976576" "RT @Microsoft: We’re challenging you to learn coding with #hourofcode. Here’s how you can get started: http://t.co/Hmsryi4bt6 http://t.co/3…" "thinktankrva" TRUE FALSE 1417564457
"37" "539930500219949057" "RT @obey_jrock__: Are you serious @Microsoft @netflix are you guys trying to give me a reason to drop out of school? http://t.co/pHcnDLgulB" "mmichellegoth" TRUE FALSE 1417564437
