"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "538482468756918274" "@tamaradwalsh @amazon *grabs book 3 while @AdamDreece is distracted by Twitter*" "AngelaMCaldwell" FALSE FALSE 1417219199
"2" "538482412980678656" "Check out this Amazon deal: I Had a Favorite Dress by Boni Ashburn http://t.co/U3F3aLVNzu via @amazon" "Zightlight" FALSE FALSE 1417219186
"3" "538482354155552768" "Saving Dallas Forever: Book 3 by Kim Jones http://t.co/ZAdLFn7KKS via @amazon" "aftereightmint" FALSE FALSE 1417219172
"4" "538482353031503872" "Nothing worse than waiting for the mailman for a package you're dying for. 2hrs left to deliver my @amazon Fire TV Stick! HURRY UP!" "killerspaz" FALSE FALSE 1417219172
"5" "538482344131186688" "Just saw this on Amazon: Her Keeper 1 Part 1 (Detective &amp; Desires) by Helen Karol for $2.99 http://t.co/nrXpi8nPmT via @amazon" "HelenKarolwrite" FALSE FALSE 1417219170
"6" "538482322450837504" "Check out this Amazon deal: Emma (Everyman's Library (Cloth)) by Jane Austen http://t.co/a7szu3bz9j via @amazon" "Zightlight" FALSE FALSE 1417219164
"7" "538482292138991616" "RT @ChrisYoungMusic: Hey guys! A.M is available for a limited time price on @Amazon Music! Check it out here: http://t.co/18p9fGQNIk" "Kari45" TRUE FALSE 1417219157
"8" "538482285951979520" "Dear .@amazon How come when your mobile Prime Video interface is so good, your web player makes Yahoo's look awesome and usable? Still?" "sharp_objects" FALSE FALSE 1417219156
"9" "538482284966313984" "\"A true gift of the spirit.\" #KindleDeal .99 ~ God, Me, &amp; Sweet Iced Tea - Experienc...  http://t.co/ti7gYaej9c via @amazon #John316author" "rechanjo" FALSE FALSE 1417219155
"10" "538482249809682432" "Online shopping for Electronics from a great selection of DSLR Camera Bundles... http://t.co/NUbUQFLUdb via @amazon" "busines4" FALSE FALSE 1417219147
"11" "538482227210772481" "Saving Dallas Making the Cut: Book 2 by... Reply w/ #AmazonCart for a free sample http://t.co/KoneCvYfYB via @amazon" "aftereightmint" FALSE FALSE 1417219142
"12" "538482225369845761" "8x10 TO OUR PARENTS ON OUR WEDDING DAY Picture &amp; Poetry Photo Gift Frame ~ Cre... http://t.co/JdevXaxTy3 via @amazon" "classycraftsinc" FALSE FALSE 1417219141
"13" "538482210316496896" "@hollyrpeete @amazon I need one to Shit in my car" "beautifulcake27" FALSE FALSE 1417219138
"14" "538482190594502656" "Check out this Amazon deal: The Complete Book of Dragons: A Guide to Drag... by Cressida Cowell http://t.co/79ooLtl1AF via @amazon" "Zightlight" FALSE FALSE 1417219133
"15" "538482077335691264" "RT @BooksAndSpoons: ONLY 15 LEFT IN PRINT @amazon!
AWARD NOMINATED PRIMAL INSTINCT by @janiecrouch 
http://t.co/WzRrJdjwFH
#BookBoost #RT h…" "kosikyou2" TRUE FALSE 1417219106
"16" "538482062647230464" "Saving Dallas: Book 1 by Kim Jones Reply w/ #AmazonCart for a free sample http://t.co/ej9rtaknij via @amazon" "aftereightmint" FALSE FALSE 1417219102
"17" "538482031785570304" "Just saw this on Amazon: Mustang Cologne by Mustang 3.3 / 3.4 oz Col... by Mustang for $39.99 http://t.co/MA6kCvYoiS via @amazon" "yeahgoshopping" FALSE FALSE 1417219095
"18" "538482019114549248" "RT @BSWFilm: You've got 3 mins to download @BSWFilm on @iTunesMovies http://t.co/rwOpZpwKSG or @amazon http://t.co/ABZ8ZFnFCL! GO! #BSWFilm" "NeptuneRising" TRUE FALSE 1417219092
"19" "538482009505820672" "RT @theLEOpirate: One purchase of many. Haven't used @amazon prime in a while. @Kotaku @Gawker #GamerGate #BlackFriday http://t.co/Cim9qXA7…" "Fairy_Commando" TRUE FALSE 1417219090
"20" "538482006443982848" "RT @FizaPathan: Pinnacle Award #Education Classics:Why we should encourage child.. Reply w/ #AmazonCart for a free sample http://t.co/llIAg…" "jpLANEauthor" TRUE FALSE 1417219089
"21" "538481973602164736" "RT @theLEOpirate: One purchase of many. Haven't used @amazon prime in a while. @Kotaku @Gawker #GamerGate #BlackFriday http://t.co/Cim9qXA7…" "fighton25" TRUE FALSE 1417219081
"22" "538481948088205313" "RT @amazon: The iPotty. 75% off #BlackFriday Deal http://t.co/q3AxoPBjb6 http://t.co/grhuG8zmJD" "pundir_kunal" TRUE FALSE 1417219075
"23" "538481946733445121" "Broken For the Prom... #BlackFriday #BF2014 Reply w/ #AmazonWishList to add this http://t.co/pWHjuhilll via @amazon. 30% off!!!!!! #Author" "BrokenForPromis" FALSE FALSE 1417219075
"24" "538481939468926976" "Whee! The Nightingale's Stone #BlackFriday #BF2014 Reply w/ #AmazonWishList to add this http://t.co/nugL7oyJEl via @amazon" "AdaLudenow" FALSE FALSE 1417219073
"25" "538481925472530432" "RT @Dansgaming: If sanyone is a fan of Just Dance, it's 50% off on amazon right now as a lightning deal http://t.co/zxTE5xT6r6 via @amazon" "Alberti2Chris" TRUE FALSE 1417219070
"26" "538481868299980800" "RT @LowerHaightbk: The gift of #LGBTQ history:  all-time great @Outwriters' @AnnBannon's #OddGirlOut audiobook on #ACX_com @Amazon @cleispr…" "OutWriters" TRUE FALSE 1417219056
"27" "538481832346791937" "The Solitary Man's Refuge by Ron Foster http://t.co/KszXHdUVCP via @amazon #preppers #prepper #preparedness" "feets_beat" FALSE FALSE 1417219047
"28" "538481831126237184" "The Solitary Man's Refuge by Ron Foster http://t.co/CNHWQbYuA1 via @amazon #preppers #prepper #preparedness" "ApocalypticPost" FALSE FALSE 1417219047
"29" "538481825073467393" "@nahalennia @andrewgleason @amazon  hope it wasnt gifted to you or that person lost there money :(" "heero17" FALSE FALSE 1417219046
"30" "538481777799868416" "You've got 3 mins to download @BSWFilm on @iTunesMovies http://t.co/rwOpZpwKSG or @amazon http://t.co/ABZ8ZFnFCL! GO! #BSWFilm" "BSWFilm" FALSE FALSE 1417219034
"31" "538481739165757440" "RT @FizaPathan: Pinnacle Award #Education Classics:Why we should encourage child.. Reply w/ #AmazonCart for a free sample http://t.co/llIAg…" "alhanda" TRUE FALSE 1417219025
"32" "538481732211585024" "Sexual awakenings - the darker side. Lustful Awakenings by Mallory West #BDSM #erotic http://t.co/iPgw2ByzxZ via @amazon" "DebsNovels" FALSE FALSE 1417219024
"33" "538481729288163328" "Beck (Corps Security Book 3) by Harper Sloan Reply w/ #AmazonCart for a free sample http://t.co/ifwt7LBGpm via @amazon" "aftereightmint" FALSE FALSE 1417219023
"34" "538481633314086912" "To Have and To Scold (The Sons of Johnn... Reply w/ #AmazonCart for a free sample http://t.co/UiMXeWP1bS via @amazon" "maryswehr" FALSE FALSE 1417219000
"35" "538481609838567424" "Unteachable by Leah Raeder is a MUST READ.  http://t.co/2qOuujMnBt via @amazon" "MustReadBooks_" FALSE FALSE 1417218994
"36" "538481583091490816" "RT @LowerHaightbk: The gift of #LGBTQ history:  all-time great @Outwriters' @AnnBannon's #OddGirlOut audiobook on #ACX_com @Amazon @cleispr…" "cleispress" TRUE FALSE 1417218988
"37" "538481577529856000" "MacBook Air 1400/13.3 MD760J/B @Amazon https://t.co/iFq9tHiIbV" "kumazakike" FALSE FALSE 1417218987
"38" "538481526573629440" "props to @amazon, who mailed me the stuff i ordered with a bonus spider.

nothing better than opening a package and having a spider emerge." "DrJohnHWatson" FALSE FALSE 1417218975
"39" "538481516565651456" "Charley's Pride by Mary Wehr Reply w/ #AmazonCart for a free sample http://t.co/JS76yhloQD via @amazon" "maryswehr" FALSE FALSE 1417218972
"40" "538481501114232832" "RT @FiftyShades: #GreyFriday is so much more civilized. The official #FiftyShades store is now open on @Amazon. http://t.co/0VoBggr3Eq http…" "claudia_s9" TRUE FALSE 1417218969
"41" "538481474195173376" "8x10 MY FRIEND, MY MAID OF HONOR ~ Photo &amp; Poetry Frame w/Cream Mat ~ Holds a ... http://t.co/FoBwO3xquz via @amazon" "photonameframes" FALSE FALSE 1417218962
"42" "538481458847834113" "VideoSecu Low Profi... #BlackFriday #BF2014 Reply w/ #AmazonWishList to add this http://t.co/7lNg0K2O7o via @amazon" "50shadesofgrey4" FALSE FALSE 1417218958
"43" "538481397019574272" "Im so privileged to be next to Gena Showalter on the pnrl bestseller list! Confessions of a Sex Demon .99! http://t.co/XQCpxB1s1b  @amazon" "JayeShields" FALSE FALSE 1417218944
"44" "538481395606519809" "@GuernicaMag @isaiah_thompson @ProPublica White Nights by Will James #FREECOPY http://t.co/dTjQtaYXeX … … via @amazon #BlackFriday" "FrancisSTherese" FALSE FALSE 1417218943
"45" "538481371371802624" "RT @Max52721: Please pick up @Tessanne new CD Count On My Love while Black Friday Shopping available at @Walmart @iTunes @Goolle &amp; @Amazon …" "Annkharry" TRUE FALSE 1417218938
"46" "538481351259725824" "Just saw this on Amazon: Detectives &amp; Desires Part 1&amp;2 Collection (D... by Helen Karol for $3.49 http://t.co/vAC5F0P26X via @amazon" "HelenKarolwrite" FALSE FALSE 1417218933
"47" "538481324408188928" "GENE WATSON ~ MEMORIES TO BURN ~ Wall Clock made from the Vinyl Record LP ~ Re... http://t.co/QJAr8uDzAi via @amazon" "LPRecordClocks" FALSE FALSE 1417218926
"48" "538481293747449858" "http://t.co/65OQVDf63k: Buying Choices: Helps, Hints and Hope for the Homework-Weary Among Us http://t.co/BY3Y22Xty6 via @amazon" "MiriamOwens" FALSE FALSE 1417218919
"49" "538481266979778560" "Some secrets should remain hidden, Suili decided. #pirate #ambercat #romance #AmazonCart @amazon http://t.co/XnozM8JX30" "EchoPressBooks" FALSE FALSE 1417218913
"50" "538481250827108352" "Axel (Corps Security Book 1) by Harper Sloan http://t.co/EAAyYedLXA via @amazon" "aftereightmint" FALSE FALSE 1417218909
"51" "538481241604259840" "Some secrets should remain hidden, Suili decided. #pirate #ambercat #romance #AmazonCart @amazon http://t.co/Gr9CmLFAIz" "BaileysEZPicks" FALSE FALSE 1417218907
"52" "538481236801363968" "Check out this Amazon deal: Canon EOS Rebel T5i 18.0 MP CMOS Digital Came... by PHOTO4LESS http://t.co/f2EX69t6OY via @amazon" "Jewell5022" FALSE FALSE 1417218906
"53" "538481217302040576" "American Conspiracy... #BlackFriday #BF2014 Reply w/ #AmazonWishList to add this http://t.co/SMPu1pX8dO via @amazon" "JoeUscinski" FALSE FALSE 1417218901
"54" "538481187811905536" "@matwilson6 @amazon no, JFK was not. The book was written in the 1920/30s by a hero of WWI." "theseinspire" FALSE FALSE 1417218894
"55" "538481130081906688" "Bought a T4AgeofExtinction DVD @toysruscanada at a wickedly good deal, then came home to find it cheaper on @amazon. #wompwomp" "jewel873" FALSE FALSE 1417218880
"56" "538481108669956096" "RT @amazon: #BlackFriday Deals: 33% off Wireless Security Camera System (while supplies last) http://t.co/8y1197gJdZ http://t.co/XrURNj1YXw" "Gadgetlesstech" TRUE FALSE 1417218875
"57" "538481105423597568" "RT @theLEOpirate: One purchase of many. Haven't used @amazon prime in a while. @Kotaku @Gawker #GamerGate #BlackFriday http://t.co/Cim9qXA7…" "Baneforyu" TRUE FALSE 1417218874
"58" "538481070883479552" "RT @FiftyShades: #GreyFriday is so much more civilized. The official #FiftyShades store is now open on @Amazon. http://t.co/0VoBggr3Eq http…" "Nanamy18" TRUE FALSE 1417218866
"59" "538481054357540864" "Black Friday 2014 deals, sales, and low prices on laptops, TVs, toys, DVDs, a... http://t.co/FrVVguf6Em via @amazon" "alhedar2003" FALSE FALSE 1417218862
"60" "538481046065803264" "If @amazon had a rewards/loyalty program, I swear I'd be at the highest level right about now." "robsarj" FALSE FALSE 1417218860
"61" "538481011466981378" "RT @amazon: #BlackFriday Deals: Up to 80% Off SanDisk Memory Cards, USB Flash Drives, and SSDs (ends at midnight) http://t.co/lmpp9ZGuxp" "Gadgetlesstech" TRUE FALSE 1417218852
"62" "538480967183523841" "16x20 Birth to Pre-School to Graduate School Years/Days Oak Picture/Photo Fram... http://t.co/iVuzrFFeWn via @amazon" "classycraftsinc" FALSE FALSE 1417218841
"63" "538480956118544384" "The Beatles: The BBC... #BlackFriday #BF2014 Reply w/ #AmazonWishList to add this http://t.co/6MUfPUniPc via @amazon" "roniuj" FALSE FALSE 1417218839
"64" "538480916214337536" "Watch out @amazon, Iterate Studios helps other retailers compete with innovation" "tefycoranysu" FALSE FALSE 1417218829
"65" "538480803987329024" "RT @amazon: #BlackFriday Deals: Up to 80% Off SanDisk Memory Cards, USB Flash Drives, and SSDs (ends at midnight) http://t.co/lmpp9ZGuxp" "grumpnet" TRUE FALSE 1417218802
"66" "538480795783278592" "The Preppers Lament (A Prepper Is Cast Adrift) by Ron Foster http://t.co/iH3Qj9QbCV via @amazon #preppers #prepper #survival #apocalypse" "ApocalypticPost" FALSE FALSE 1417218800
"67" "538480795099619328" "The Preppers Lament (A Prepper Is Cast Adrift) by Ron Foster http://t.co/7RE0kukz6F via @amazon #preppers #prepper #survival #apocalypse" "ALPrepper13" FALSE FALSE 1417218800
"68" "538480794059407360" "RT @FiftyShades: #GreyFriday is so much more civilized. The official #FiftyShades store is now open on @Amazon. http://t.co/0VoBggr3Eq http…" "irenestilinski" TRUE FALSE 1417218800
"69" "538480694817996800" "RT @NOH8Campaign: Shopping online? @Amazon donates .5% of your purchase price to #NOH8 if you use #AmazonSmile: http://t.co/Rlumceiaoc http…" "dsj40769" TRUE FALSE 1417218776
"70" "538480673921970176" "RT @amazon: #BlackFriday deals continue: Save 57% on a Sony 32GB USB Flash Drive http://t.co/TJu92j2EEF http://t.co/V9YGfD79YJ" "mtpflyers" TRUE FALSE 1417218771
"71" "538480668704247809" "Thank you, @Amazon, for enabling me to get all of my Xmas shopping done while laying on the couch wearing sweatpants. #DoingItRight" "BradBraderson" FALSE FALSE 1417218770
"72" "538480668498358272" "God, faith, loss and war.  #WWII http://t.co/fY48Yzh2am via @amazon @AliceWisler" "CarvedByHeart" FALSE FALSE 1417218770
"73" "538480659161837570" "ipad Air2 128GB Silver @Amazon https://t.co/0wUtH8JEJq" "kumazakike" FALSE FALSE 1417218768
"74" "538480659002425344" "Oh those Maddox boys! Beautiful Oblivion: A Novel by Jamie McGuire is on sale for $2.00 http://t.co/bRt0Tb03YU via @amazon" "MustReadBooks_" FALSE FALSE 1417218768
