"id" "text" "screenname" "isretweet" "retweeted" "created"
"1" "539932003093598208" "have clear skin with Repechage Hydra Refine Astringent reduce pores control oil &amp; purifies skin  #Repechage http://t.co/sfpzIIR45o via @eBay" "gogoldhawaii" FALSE FALSE 1417564795
"2" "539931983778828288" "Get it cheap!! .99 cents 
JAY WILLIAMS 2013-14 UD EXQUISITE ENSHRINEMENTS ON CARD AUTO SP #36/60 #DUKE http://t.co/yXGMVKyTYR @eBay" "F3SportsCards" FALSE FALSE 1417564791
"3" "539931963570675712" "Check out 8 Vintage Furio La Primula Christmas Tree Spongeware Dinner Plates Made in Italy  http://t.co/ZHCG3t5nkJ via @eBay" "Coastalkimi" FALSE FALSE 1417564786
"4" "539931950933217283" "#NWTS #PINK #Cocktail #design 100% Silk Neck #Tie #Sero #NeckTie http://t.co/PMMqRctpZM @eBay #ebay #forsale #fashion http://t.co/N6iemadXEW" "CappysCreations" FALSE FALSE 1417564783
"5" "539931943257661440" "Check out Burnished Gold Raven &amp; Skull Charm Dangle Earrings Handmade Jewelry Accessories  http://t.co/HvUddhpHxd via @eBay" "gossamerfae" FALSE FALSE 1417564781
"6" "539931943127617536" "DOC DR. MARTENS 1460 BLACK SMOOTH BOOTS SHOES US MENS SIZE 13 NEW http://t.co/260ZuAgU9N via @eBay @drmartens http://t.co/hC0hj05TuN" "marketer_2006" FALSE FALSE 1417564781
"7" "539931932495081472" "RT @redalert2010: Concerning Some Scotch Surnames Edinburgh Edmonston And Douglas 1860  http://t.co/ehajBvWuYE via @eBay" "yiayiasonetsy" TRUE FALSE 1417564778
"8" "539931932344078336" "RT @Oldeshop2012: Check out 2654 2446 lot 2 sewing patterns  Miss Jacket skirt pants  sizes H5 6 8 10 12 14  #modern http://t.co/ODoHspEOn6…" "happyhippyshack" TRUE FALSE 1417564778
"9" "539931913129963520" "Coverted to Precision! Original FO-MAC Precision Clay Rhythm Roller Skate Wheels - Only $50! #FoMac http://t.co/dxvbngwJj3 via @eBay #skate" "PeteSK8Fanatics" FALSE FALSE 1417564774
"10" "539931893978771456" "Check out Cleveland Indians SLIDER Lifeguard Bobblehead MLB Belly Bobble 2009 Collectors #BDA http://t.co/58JtvHCtm9 via @eBay #cle #216" "TheMysticBucket" FALSE FALSE 1417564769
"11" "539931879160295424" "Check out Buck Knife 090 CSAR-T 420HC TOPS / BUCK Elk Horn By: Remer Stone Knives #Buck http://t.co/pb8zGp25zo via @eBay" "RemerStoneKnife" FALSE FALSE 1417564766
"12" "539931868649369600" "Check out Avon Anew VITALE Day Cream w/ SPF 25 sunscreen (Full size 1.7. oz bottle) http://t.co/0W6MUQK3Z8 @eBay" "leticiabyrne" FALSE FALSE 1417564763
"13" "539931856414580737" "RT @manyonerise: ENDING SOON! SUGARCUBES Stick Around For Joy (music CD, from 1992) VINTAGE CD #AlternativeIndie http://t.co/NsqnPfjAN5 12/…" "yiayiasonetsy" TRUE FALSE 1417564760
"14" "539931855688978433" "great deal OPI Mariah Carey Liquid Sand 3 mini nail colors matte finish / glints of light #OPI http://t.co/EU04vcxCjw via @eBay" "gogoldhawaii" FALSE FALSE 1417564760
"15" "539931845681352704" "Check out NEW KIDS ON THE BLOCK 60 4X6 COLOR/BW PHOTOS ( 33 JORDAN KNIGHT, 27 MIXED )  http://t.co/7kgXYF3XPu via @eBay" "VALENTINEGIRL90" FALSE FALSE 1417564758
"16" "539931810298200065" "RT @manyonerise: ENDING SOON! 1946 map WYOMING Rand McNally Genuine Vintage  print poster sheet Atlas Maps #Vintage http://t.co/oElNx8GWhS …" "yiayiasonetsy" TRUE FALSE 1417564749
"17" "539931808284954624" "Check out New Platform Wedge Booties Boots Irregular Choice Bun In The Oven Shoes 10 #FashionAnkle http://t.co/7BkzMKKZJR via @eBay" "wrightrealtor4u" FALSE FALSE 1417564749
